"season","roundNumber","homeTeam.teamName","awayTeam.teamName","homeTeamScore.totalScore","awayTeamScore.totalScore","date","venue.name","venueWidth","venueLength","homeTeamDirectionQtr1","displayOrder","chain_number","chainTeamName","initialState","finalState","period","periodSeconds","playerName.givenName","playerName.surname","team.teamName","description","disposal","shotAtGoal","behindInfo","x","y"
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1770,231,"Western Bulldogs","centreBounce","turnover",4,584,"Josh","Schache","Melbourne","Kick Inside 50 Result",NA,NA,NA,62,15
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1771,231,"Western Bulldogs","centreBounce","turnover",4,585,"Riley","Bonner","St Kilda","Loose Ball Get Crumb",NA,NA,NA,56,15
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1772,232,"Port Adelaide","possGain","turnover",4,585,"Riley","Bonner","St Kilda","Loose Ball Get Crumb",NA,NA,NA,-56,-15
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1773,232,"Port Adelaide","possGain","turnover",4,588,"Riley","Bonner","St Kilda","Kick","ineffective",NA,NA,-59,-21
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1774,232,"Port Adelaide","possGain","turnover",4,591,"Charlie","Dixon","Port Adelaide","Contest Target",NA,NA,NA,-13,-28
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1775,232,"Port Adelaide","possGain","turnover",4,592,"Zaine","Cordy","St Kilda","Mark Fumbled",NA,NA,NA,-13,-28
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1776,232,"Port Adelaide","possGain","turnover",4,592,"Zaine","Cordy","St Kilda","Mark Dropped",NA,NA,NA,-13,-28
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1777,232,"Port Adelaide","possGain","turnover",4,593,"Zaine","Cordy","St Kilda","Contested Knock On",NA,NA,NA,5,-25
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1778,233,"Western Bulldogs","possGain","outOfBounds",4,593,"Zaine","Cordy","St Kilda","Contested Knock On",NA,NA,NA,-5,25
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1779,233,"Western Bulldogs","possGain","outOfBounds",4,594,"Bailey","Williams","Western Bulldogs","Gather",NA,NA,NA,-1,34
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1780,233,"Western Bulldogs","possGain","outOfBounds",4,596,"Bailey","Williams","Western Bulldogs","Kick","ineffective",NA,NA,-2,35
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1781,233,"Western Bulldogs","possGain","outOfBounds",4,597,NA,NA,NA,"Out of Bounds",NA,NA,NA,21,61
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1782,234,"Port Adelaide","throwIn","outOfBounds",4,618,"Dan","Houston","Port Adelaide","Gather From Hitout",NA,NA,NA,-19,-29
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1783,234,"Port Adelaide","throwIn","outOfBounds",4,618,"Dan","Houston","Port Adelaide","Handball","effective",NA,NA,-22,-31
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1784,234,"Port Adelaide","throwIn","outOfBounds",4,621,"Willem","Drew","Port Adelaide","Handball Received",NA,NA,NA,-29,-34
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1785,234,"Port Adelaide","throwIn","outOfBounds",4,622,"Willem","Drew","Port Adelaide","Kick","effective",NA,NA,-33,-29
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1786,234,"Port Adelaide","throwIn","outOfBounds",4,623,"Miles","Bergman","Port Adelaide","Uncontested Mark",NA,NA,NA,-44,-8
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1787,234,"Port Adelaide","throwIn","outOfBounds",4,625,"Miles","Bergman","Port Adelaide","Bounce",NA,NA,NA,-41,2
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1788,234,"Port Adelaide","throwIn","outOfBounds",4,629,"Miles","Bergman","Port Adelaide","Kick","effective",NA,NA,-35,17
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1789,234,"Port Adelaide","throwIn","outOfBounds",4,629,NA,NA,NA,"Contest Target",NA,NA,NA,24,42
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1790,234,"Port Adelaide","throwIn","outOfBounds",4,631,NA,NA,NA,"Contested Mark",NA,NA,NA,24,42
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1791,234,"Port Adelaide","throwIn","outOfBounds",4,636,NA,NA,NA,"Kick","effective",NA,NA,24,45
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1792,234,"Port Adelaide","throwIn","outOfBounds",4,636,NA,NA,NA,"Kick Into F50",NA,NA,NA,24,45
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1793,234,"Port Adelaide","throwIn","outOfBounds",4,637,"Charlie","Dixon","Port Adelaide","Kick Inside 50 Result",NA,NA,NA,60,35
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1794,234,"Port Adelaide","throwIn","outOfBounds",4,638,"Charlie","Dixon","Port Adelaide","Mark On Lead",NA,NA,NA,60,35
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1795,234,"Port Adelaide","throwIn","outOfBounds",4,673,"Charlie","Dixon","Port Adelaide","Kick","ineffective",TRUE,NA,54,40
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1796,234,"Port Adelaide","throwIn","outOfBounds",4,674,"Charlie","Dixon","Port Adelaide","Shot At Goal",NA,NA,NA,54,40
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1797,234,"Port Adelaide","throwIn","outOfBounds",4,678,"Sam","Powell-Pepper","Port Adelaide","Loose Ball Get Crumb",NA,NA,NA,74,-18
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1798,234,"Port Adelaide","throwIn","outOfBounds",4,680,"Sam","Powell-Pepper","Port Adelaide","Handball","ineffective",NA,NA,76,-19
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1799,234,"Port Adelaide","throwIn","outOfBounds",4,682,NA,NA,NA,"Out of Bounds",NA,NA,NA,79,-18
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1800,235,"Port Adelaide","throwIn","outOfBounds",4,699,NA,NA,NA,"Out of Bounds",NA,NA,NA,70,-32
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1801,236,"Western Bulldogs","throwIn","turnover",4,721,"Jack","Macrae","Western Bulldogs","Loose Ball Get",NA,NA,NA,-53,21
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1802,236,"Western Bulldogs","throwIn","turnover",4,722,"Jack","Macrae","Western Bulldogs","Kick","effective",NA,NA,-50,23
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1803,236,"Western Bulldogs","throwIn","turnover",4,725,NA,NA,NA,"Spoil",NA,NA,NA,-12,35
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1804,237,"Port Adelaide","possGain","goal",4,730,"Dan","Houston","Port Adelaide","Free For",NA,NA,NA,16,-36
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1805,237,"Port Adelaide","possGain","goal",4,730,"Dan","Houston","Port Adelaide","Handball","effective",NA,NA,16,-36
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1806,237,"Port Adelaide","possGain","goal",4,732,"Darcy","Byrne-Jones","Port Adelaide","Handball Received",NA,NA,NA,13,-32
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1807,237,"Port Adelaide","possGain","goal",4,734,"Darcy","Byrne-Jones","Port Adelaide","Kick","effective",NA,NA,15,-30
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1808,237,"Port Adelaide","possGain","goal",4,734,"Darcy","Byrne-Jones","Port Adelaide","Kick Into F50",NA,NA,NA,15,-30
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1809,237,"Port Adelaide","possGain","goal",4,734,"Charlie","Dixon","Port Adelaide","Kick Inside 50 Result",NA,NA,NA,55,-16
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1810,237,"Port Adelaide","possGain","goal",4,741,"Darcy","Byrne-Jones","Port Adelaide","Free For: In Possession",NA,NA,NA,16,-29
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1811,237,"Port Adelaide","possGain","goal",4,742,"Charlie","Dixon","Port Adelaide","Free Advantage",NA,NA,NA,55,-16
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1812,237,"Port Adelaide","possGain","goal",4,773,"Charlie","Dixon","Port Adelaide","Kick","effective",TRUE,NA,50,-19
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1813,237,"Port Adelaide","possGain","goal",4,776,"Charlie","Dixon","Port Adelaide","Goal",NA,NA,NA,50,-19
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1814,238,"Port Adelaide","centreBounce","turnover",4,827,NA,NA,NA,"Centre Bounce",NA,NA,NA,0,0
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1815,238,"Port Adelaide","centreBounce","turnover",4,834,"Connor","Rozee","Port Adelaide","Contested Knock On",NA,NA,NA,2,-3
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1816,238,"Port Adelaide","centreBounce","turnover",4,836,"Ollie","Wines","Port Adelaide","Ground Kick","effective",NA,NA,16,4
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1817,238,"Port Adelaide","centreBounce","turnover",4,837,"Karl","Amon","Hawthorn","Gather",NA,NA,NA,29,0
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1818,238,"Port Adelaide","centreBounce","turnover",4,837,"Karl","Amon","Hawthorn","Handball","clanger",NA,NA,29,0
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1819,238,"Port Adelaide","centreBounce","turnover",4,839,NA,NA,NA,"Loose Ball Get",NA,NA,NA,24,4
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1820,239,"Western Bulldogs","possGain","outOfBounds",4,839,NA,NA,NA,"Loose Ball Get",NA,NA,NA,-24,-4
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1821,239,"Western Bulldogs","possGain","outOfBounds",4,840,NA,NA,NA,"Handball","effective",NA,NA,-26,-8
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1822,239,"Western Bulldogs","possGain","outOfBounds",4,841,"Bailey","Dale","Western Bulldogs","Handball Received",NA,NA,NA,-29,-12
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1823,239,"Western Bulldogs","possGain","outOfBounds",4,842,"Bailey","Dale","Western Bulldogs","Handball","effective",NA,NA,-30,-15
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1824,239,"Western Bulldogs","possGain","outOfBounds",4,843,"Taylor","Duryea","Western Bulldogs","Handball Received",NA,NA,NA,-29,-24
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1825,239,"Western Bulldogs","possGain","outOfBounds",4,845,"Taylor","Duryea","Western Bulldogs","Kick","effective",NA,NA,-24,-32
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1826,239,"Western Bulldogs","possGain","outOfBounds",4,846,"Lachie","Hunter","Melbourne","Mark On Lead",NA,NA,NA,-1,-58
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1827,239,"Western Bulldogs","possGain","outOfBounds",4,852,"Lachie","Hunter","Melbourne","Kick","effective",NA,NA,-6,-57
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1828,239,"Western Bulldogs","possGain","outOfBounds",4,853,"Bailey","Dale","Western Bulldogs","Uncontested Mark",NA,NA,NA,-17,-42
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1829,239,"Western Bulldogs","possGain","outOfBounds",4,864,"Bailey","Dale","Western Bulldogs","Kick","effective",NA,NA,-17,-38
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1830,239,"Western Bulldogs","possGain","outOfBounds",4,866,"Trent","McKenzie","Port Adelaide","Spoil",NA,NA,NA,31,-44
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1831,239,"Western Bulldogs","possGain","outOfBounds",4,866,NA,NA,NA,"Out of Bounds",NA,NA,NA,33,-56
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1832,240,"Port Adelaide","throwIn","behind",4,893,"Darcy","Byrne-Jones","Port Adelaide","Loose Ball Get",NA,NA,NA,-30,35
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1833,240,"Port Adelaide","throwIn","behind",4,893,"Darcy","Byrne-Jones","Port Adelaide","Handball","effective",NA,NA,-28,34
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1834,240,"Port Adelaide","throwIn","behind",4,894,"Ollie","Wines","Port Adelaide","Handball Received",NA,NA,NA,-20,31
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1835,240,"Port Adelaide","throwIn","behind",4,896,"Ollie","Wines","Port Adelaide","Handball","effective",NA,NA,-20,30
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1836,240,"Port Adelaide","throwIn","behind",4,897,"Willem","Drew","Port Adelaide","Handball Received",NA,NA,NA,-19,22
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1837,240,"Port Adelaide","throwIn","behind",4,900,"Willem","Drew","Port Adelaide","Kick","effective",NA,NA,-12,13
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1838,240,"Port Adelaide","throwIn","behind",4,904,"Zak","Butters","Port Adelaide","Gather",NA,NA,NA,13,-38
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1839,240,"Port Adelaide","throwIn","behind",4,905,"Zak","Butters","Port Adelaide","Kick","effective",NA,NA,15,-41
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1840,240,"Port Adelaide","throwIn","behind",4,906,NA,NA,NA,"Gather",NA,NA,NA,35,-40
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1841,240,"Port Adelaide","throwIn","behind",4,906,NA,NA,NA,"Kick","effective",NA,NA,30,-41
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1842,240,"Port Adelaide","throwIn","behind",4,908,"Ollie","Wines","Port Adelaide","Uncontested Mark",NA,NA,NA,36,-22
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1843,240,"Port Adelaide","throwIn","behind",4,911,"Ollie","Wines","Port Adelaide","Kick","effective",NA,NA,35,-23
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1844,240,"Port Adelaide","throwIn","behind",4,911,"Ollie","Wines","Port Adelaide","Kick Into F50",NA,NA,NA,35,-23
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1845,240,"Port Adelaide","throwIn","behind",4,911,NA,NA,NA,"Kick Inside 50 Result",NA,NA,NA,55,-25
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1846,240,"Port Adelaide","throwIn","behind",4,912,NA,NA,NA,"Uncontested Mark",NA,NA,NA,55,-25
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1847,240,"Port Adelaide","throwIn","behind",4,948,NA,NA,NA,"Kick","ineffective",TRUE,NA,50,-31
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1848,240,"Port Adelaide","throwIn","behind",4,950,NA,NA,NA,"Behind",NA,NA,"missRight",50,-31
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1849,241,"Western Bulldogs","kickIn","turnover",4,956,"Bailey","Dale","Western Bulldogs","Kickin play on",NA,NA,NA,-69,-2
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1850,241,"Western Bulldogs","kickIn","turnover",4,959,"Bailey","Dale","Western Bulldogs","Kick","effective",NA,NA,-69,-2
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1851,241,"Western Bulldogs","kickIn","turnover",4,960,"Taylor","Duryea","Western Bulldogs","Uncontested Mark",NA,NA,NA,-61,-27
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1852,241,"Western Bulldogs","kickIn","turnover",4,970,"Taylor","Duryea","Western Bulldogs","Kick","effective",NA,NA,-66,-31
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1853,241,"Western Bulldogs","kickIn","turnover",4,971,"Josh","Dunkley","Brisbane Lions","Contest Target",NA,NA,NA,-18,-52
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1854,241,"Western Bulldogs","kickIn","turnover",4,973,"Josh","Dunkley","Brisbane Lions","Contested Mark",NA,NA,NA,-18,-52
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1855,241,"Western Bulldogs","kickIn","turnover",4,987,"Josh","Dunkley","Brisbane Lions","Kick","effective",NA,NA,-26,-49
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1856,241,"Western Bulldogs","kickIn","turnover",4,989,"Aaron","Naughton","Western Bulldogs","Loose Ball Get Crumb",NA,NA,NA,22,-44
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1857,241,"Western Bulldogs","kickIn","turnover",4,989,"Aaron","Naughton","Western Bulldogs","Handball","effective",NA,NA,25,-45
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1858,241,"Western Bulldogs","kickIn","turnover",4,991,"Bailey","Smith","Western Bulldogs","Handball Received",NA,NA,NA,33,-49
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1859,241,"Western Bulldogs","kickIn","turnover",4,992,"Bailey","Smith","Western Bulldogs","Kick","clanger",NA,NA,39,-50
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1860,241,"Western Bulldogs","kickIn","turnover",4,992,"Bailey","Smith","Western Bulldogs","Kick Into F50",NA,NA,NA,39,-50
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1861,241,"Western Bulldogs","kickIn","turnover",4,993,NA,NA,NA,"Kick Inside 50 Result",NA,NA,NA,59,-25
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1862,241,"Western Bulldogs","kickIn","turnover",4,996,"Xavier","Duursma","Essendon","Gather from Opposition",NA,NA,NA,59,-25
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1863,242,"Port Adelaide","possGain","turnover",4,996,"Xavier","Duursma","Essendon","Gather from Opposition",NA,NA,NA,-59,25
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1864,242,"Port Adelaide","possGain","turnover",4,997,"Xavier","Duursma","Essendon","Handball","effective",NA,NA,-57,29
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1865,242,"Port Adelaide","possGain","turnover",4,997,"Miles","Bergman","Port Adelaide","No Pressure Error",NA,NA,NA,-55,29
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1866,242,"Port Adelaide","possGain","turnover",4,1000,"Miles","Bergman","Port Adelaide","Hard Ball Get",NA,NA,NA,-52,32
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1867,242,"Port Adelaide","possGain","turnover",4,1000,"Miles","Bergman","Port Adelaide","Handball","effective",NA,NA,-53,34
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1868,242,"Port Adelaide","possGain","turnover",4,1001,"Ryan","Burton","Port Adelaide","Handball Received",NA,NA,NA,-56,37
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1869,242,"Port Adelaide","possGain","turnover",4,1001,"Ryan","Burton","Port Adelaide","Handball","effective",NA,NA,-55,39
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1870,242,"Port Adelaide","possGain","turnover",4,1003,"Riley","Bonner","St Kilda","Handball Received",NA,NA,NA,-50,46
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1871,242,"Port Adelaide","possGain","turnover",4,1005,"Riley","Bonner","St Kilda","Kick","ineffective",NA,NA,-51,44
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1872,242,"Port Adelaide","possGain","turnover",4,1009,"Josh","Dunkley","Brisbane Lions","Hard Ball Get",NA,NA,NA,-11,39
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1873,243,"Western Bulldogs","possGain","outOfBounds",4,1009,"Josh","Dunkley","Brisbane Lions","Hard Ball Get",NA,NA,NA,11,-39
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1874,243,"Western Bulldogs","possGain","outOfBounds",4,1010,"Josh","Dunkley","Brisbane Lions","Kick","ineffective",NA,NA,11,-39
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1875,243,"Western Bulldogs","possGain","outOfBounds",4,1014,"Bailey","Dale","Western Bulldogs","Ground Kick","effective",NA,NA,-10,-22
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1876,243,"Western Bulldogs","possGain","outOfBounds",4,1016,"Zaine","Cordy","St Kilda","Gather",NA,NA,NA,-16,-17
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1877,243,"Western Bulldogs","possGain","outOfBounds",4,1017,"Zaine","Cordy","St Kilda","Handball","effective",NA,NA,-18,-19
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1878,243,"Western Bulldogs","possGain","outOfBounds",4,1018,"Bailey","Dale","Western Bulldogs","Handball Received",NA,NA,NA,-24,-24
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1879,243,"Western Bulldogs","possGain","outOfBounds",4,1019,"Bailey","Dale","Western Bulldogs","Kick","effective",NA,NA,-15,-23
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1880,243,"Western Bulldogs","possGain","outOfBounds",4,1021,"Caleb","Daniel","Western Bulldogs","Gather",NA,NA,NA,-13,-12
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1881,243,"Western Bulldogs","possGain","outOfBounds",4,1025,"Caleb","Daniel","Western Bulldogs","Kick","effective",NA,NA,-15,-16
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1882,243,"Western Bulldogs","possGain","outOfBounds",4,1027,"Taylor","Duryea","Western Bulldogs","Uncontested Mark",NA,NA,NA,-8,-32
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1883,243,"Western Bulldogs","possGain","outOfBounds",4,1029,"Taylor","Duryea","Western Bulldogs","Kick","effective",NA,NA,-11,-31
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1884,243,"Western Bulldogs","possGain","outOfBounds",4,1032,"Lachie","Hunter","Melbourne","Uncontested Mark",NA,NA,NA,0,-55
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1885,243,"Western Bulldogs","possGain","outOfBounds",4,1036,"Lachie","Hunter","Melbourne","Kick","effective",NA,NA,11,-57
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1886,243,"Western Bulldogs","possGain","outOfBounds",4,1036,"Lachie","Hunter","Melbourne","Kick Into F50",NA,NA,NA,11,-57
2021,26,"Port Adelaide","Western Bulldogs",45,116,"2021-09-11","Adelaide Oval",123,167,"right",1887,243,"Western Bulldogs","possGain","outOfBounds",4,1036,NA,NA,NA,"Kick Inside 50 Result",NA,NA,NA,50,-27
